,no_station_3,no2_station_3,pm2_5_station_3,o3_station_3,so2_station_3,Benzene_station_3,Toluene_station_3,Ethylbenzene_station_3,M P-Xylene_station_3,no_station_6,so2_station_6,co_station_17,no_station_17,co_station_28,no_station_28,pm2_5_station_28,pst_station_28,co_station_31,no_station_31,no2_station_31,pm2_5_station_31,so2_station_31,pst_station_50,no_station_55,co_station_66,no_station_66,no_station_80,so2_station_80,no_station_99,no2_station_99,o3_station_99,so2_station_99,no_station_103,no2_station_103,pm2_5_station_103,pst_station_103,Temp (°C),Hum. rel (%),Dir. du vent (10s deg),Vit. du vent (km/h),Visibilité (km),Pression à la station (kPa),Hmdx,Refroid. éolien
2020-01-03 13:00:00,6.257846,15.69866,11.77337,15.0133,0.79457,3.490375,2.817082,0.723915,10.63814,13.68063,0.408044,268.9531,5.387629,396.1111,27.90269,12.97979,18.066,242.6219,5.427975,14.91965,12.94425,0.77455,14.51805,2.347125,210.0572,3.364794,7.690397,0.39226,1.220392,5.187611,24.98862,0.255171,4.64039,13.51001,13.87958,11.21139,3.8,77.0,22.0,9.0,24.1,100.02,25.0,-4.0
2020-01-03 14:00:00,3.589004,13.9198,13.5538,16.65747,0.587423,5.720139,4.116971,0.618013,13.37976,15.43063,0.363781,273.3231,4.800376,442.6187,35.10167,13.94557,19.5585,255.835,5.282147,17.62875,13.76781,0.584447,13.74972,1.778547,251.6582,3.49474,4.189083,0.178293,1.027382,4.985575,24.90882,0.20984,8.825551,17.27175,15.19626,15.34916,3.8,81.0,21.0,18.0,24.1,100.09,25.0,-4.0
2020-01-03 15:00:00,5.970889,20.67942,14.6945,10.53716,0.472552,1.160943,2.13368,0.282638,3.775554,23.31524,0.405016,321.8264,6.004765,425.6132,30.75843,14.48511,17.37866,291.5876,3.433593,15.67686,13.36987,0.448594,13.42069,2.737622,310.6218,7.021952,3.972983,0.044397,1.27011,6.759647,23.33054,0.214423,7.791119,18.89646,18.51908,21.53333,4.0,81.0,24.0,18.0,24.1,100.13,25.0,-4.0
2020-01-03 16:00:00,4.500072,22.28017,14.43823,8.945541,0.386662,0.944998,2.211082,0.259819,7.793554,21.1574,0.337125,320.71,4.500174,530.0165,39.20845,15.1917,18.631,289.2412,3.06284,16.17232,15.49963,0.315219,13.50292,4.661912,369.381,9.325737,3.515597,0.0,0.507079,6.389772,22.50789,0.184007,9.125535,20.86041,17.18146,16.07069,4.2,80.0,23.0,17.0,24.1,100.09,25.0,-4.0
2020-01-03 17:00:00,3.970381,26.44789,16.90631,5.041871,0.273205,0.965222,2.011888,0.259249,5.175221,21.79157,0.353525,396.8237,6.26849,610.9354,44.01508,15.85288,19.45917,291.7229,4.252479,22.11986,13.35507,0.247838,14.98944,3.021845,325.7165,5.922475,4.288258,0.0,0.019261,7.110082,21.40653,0.14388,4.843994,25.24871,16.94899,17.09933,4.3,81.0,24.0,21.0,24.1,100.07,25.0,-4.0
2020-01-03 18:00:00,4.060583,25.68267,17.22733,4.648659,0.35339,1.242667,2.356444,0.3028889,2.430222,14.82996,0.285697,320.2161,3.817291,447.8643,26.78991,14.689,16.601,291.8817,3.631313,23.34315,13.13046,0.212158,13.84736,0.58052,280.9962,12.97067,4.724751,0.0,0.0,7.639801,20.53375,0.107716,4.701879,25.34396,17.28506,15.43312,4.1,82.0,22.0,13.0,24.1,100.03,25.0,-4.0
2020-01-03 19:00:00,1.124425,17.4745,15.57463,11.2834,0.761189,3.059901,3.285638,0.600875,15.27244,9.224094,0.239235,285.9955,2.546458,371.0647,16.29859,14.00292,16.71367,235.1624,1.947571,13.82348,11.4029,0.204445,13.46046,0.507614,302.4481,16.47444,4.140144,0.0,0.0,6.20767,21.14665,0.089945,5.449652,25.41725,17.27179,16.28261,4.4,80.0,21.0,14.0,24.1,100.04,25.0,-4.0
2020-01-03 20:00:00,1.5914,16.62997,16.57177,11.52231,0.412925,6.737248,3.792054,0.456611,4.233055,9.04984,0.225358,293.0621,2.317586,397.7599,19.01329,14.76093,18.51717,230.15,1.600353,13.44357,10.8146,0.201815,12.73673,0.328128,250.7231,0.0,1.295819,0.0,0.0,3.278774,24.03351,0.084771,20.09123,30.34154,16.98757,23.54976,4.2,82.0,23.0,12.0,24.1,100.06,25.0,-4.0
2020-01-03 21:00:00,1.411695,15.57669,13.59027,13.07432,0.31977,12.43861,3.660332,0.274861,1.536638,8.788168,0.225543,299.4985,2.622308,424.8099,19.4749,14.26482,17.75016,239.7433,4.854108,17.26462,11.7178,0.194316,13.89069,0.269001,279.327,4.059647,2.887533,0.0,0.232136,13.991,14.10374,0.06492,8.678089,25.92011,15.45453,19.16111,3.8,84.0,24.0,11.0,24.1,100.1,25.0,-4.0
2020-01-03 22:00:00,0.772526,12.11453,13.79867,14.68727,0.394066,9.054471,3.723526,0.335721,1.768805,7.540572,0.235482,283.2565,3.123096,420.7867,26.86485,14.70804,17.20233,260.0432,8.035842,21.98503,11.7171,0.212156,14.17083,0.252626,299.2649,0.679807,3.045425,0.0,0.0,8.831677,16.85333,0.051607,4.980053,23.34765,16.50675,16.71056,4.0,82.0,23.0,13.0,24.1,100.17,25.0,-4.0
2020-01-03 23:00:00,0.390253,8.317326,10.86453,19.11483,0.233309,1.234361,2.589804,0.345804,1.152554,4.189669,0.201433,237.3807,2.691687,273.391,5.738458,10.45247,12.38317,245.8536,2.412348,16.90589,9.890513,0.174493,13.67916,0.263805,214.0317,0.0,1.924078,0.0,0.0,3.047991,22.35603,0.045021,7.470714,21.80897,13.00314,14.05278,3.3,83.0,24.0,12.0,24.1,100.24,25.0,-4.0
2020-01-04 00:00:00,1.407593,9.84753,7.219099,19.70475,0.67976,1.569277,1.732236,0.170123,0.690401,1.828984,0.175191,216.7379,2.857053,247.866,4.693552,8.693587,10.05483,258.3815,2.316776,17.97158,8.094689,0.151727,9.330833,0.126477,188.2375,0.0,0.4,0.0,0.0,2.41679,24.42077,0.01529,7.628036,18.88062,7.610295,10.82708,3.4,84.0,28.0,8.0,24.1,100.31,25.0,-4.0
2020-01-04 01:00:00,0.624652,10.50951,6.749528,19.12294,0.276176,0.62054,11.10093,0.174429,0.593472,1.876289,0.158143,202.3018,0.712496,254.7755,2.946043,8.554615,9.613332,248.9917,3.394536,20.95514,7.542602,0.146456,9.089444,0.055089,195.57,0.0,0.4,0.0,0.0,1.683419,28.26575,0.0,4.104043,19.09103,7.937548,8.48104,4.0,80.0,30.0,6.0,24.1,100.35,25.0,-4.0
2020-01-04 02:00:00,0.981458,10.27989,5.013065,20.5745,0.21165,0.698444,11.99776,0.378472,0.408805,3.143827,0.154164,194.2772,1.69719,342.3118,5.993583,9.002388,10.33183,230.8687,2.56579,17.19196,5.762041,0.12768,8.889444,0.04222,211.9919,0.264304,0.924684,0.0,0.0,1.445409,28.46021,0.0,6.190544,27.26226,10.83015,9.789028,2.6,85.0,23.0,11.0,24.1,100.42,25.0,-4.0
2020-01-04 03:00:00,1.457509,15.35928,3.645498,17.32512,0.268546,0.67361,1.936236,0.136138,0.421707,2.85504,0.171317,189.1605,2.202354,308.092,15.20182,7.523416,9.638166,209.6976,2.256953,16.82085,3.961721,0.132447,7.639027,0.033238,270.6094,1.124323,0.796439,0.0,0.0,4.122558,26.532,0.0,2.535953,24.00956,11.14064,10.26791,3.5,80.0,28.0,10.0,24.1,100.47,25.0,-4.0
2020-01-04 04:00:00,0.306493,10.83826,3.352232,20.51806,0.253499,0.612194,18.3944,0.143083,0.407943,1.87256,0.175934,175.9393,1.909469,300.2558,14.86362,6.056958,8.498633,229.9207,5.860704,23.12932,3.466193,0.180392,3.818332,0.020749,251.2496,7.067254,2.906413,0.0,0.0,3.836201,26.84253,0.0,11.28255,27.47243,10.1565,10.04347,3.5,74.0,32.0,13.0,24.1,100.43,25.0,-4.0
2020-01-04 05:00:00,0.473841,8.36267,3.3162,21.85206,0.234376,0.524486,49.72644,0.15054,0.495,4.188176,0.170807,171.791,2.104882,294.7712,11.51635,5.363027,8.2742,191.1521,2.894954,16.96057,1.635735,0.163178,4.365139,0.031819,279.8472,8.952074,1.039244,0.0,0.481081,10.30699,18.02896,0.0,5.873129,27.15529,8.17275,8.269026,2.6,76.0,30.0,11.0,24.1,100.39,25.0,-4.0
2020-01-04 06:00:00,0.0,7.838733,2.698333,21.62389,0.199627,0.547652,28.42868,0.155625,0.513013,7.878489,0.190016,192.4042,0.713171,322.5549,20.92166,5.108193,11.11158,175.7144,1.461465,15.15539,1.191957,0.146115,3.503401,0.029783,217.6533,1.283372,0.4,0.0,0.0,5.473219,20.14938,0.0,10.81454,30.56117,5.871694,6.798888,1.4,80.0,28.0,7.0,24.1,100.41,25.0,-4.0
2020-01-04 07:00:00,0.234503,11.47741,3.383698,16.3086,0.146027,0.47018,12.6684,0.124458,0.49,13.81253,0.246657,259.0448,3.53671,298.7885,23.77402,5.425734,16.70264,183.499,7.408729,17.74068,1.147637,0.160732,6.174166,0.040476,186.0804,4.597908,0.525912,0.0,1.623042,13.83997,10.70745,0.0,17.4532,31.40961,5.539791,8.059305,1.1,74.0,26.0,5.0,24.1,100.44,25.0,-4.0
2020-01-04 08:00:00,2.294903,18.4283,4.638966,8.246114,0.129363,0.77986,21.63326,0.307137,1.235666,10.30188,0.241989,375.898,9.446023,275.3007,12.25478,4.107387,8.001982,228.1438,2.518764,22.20856,2.050141,0.146413,4.914721,0.093618,213.9719,1.688905,0.885455,0.0,1.185749,17.4906,9.747607,0.0,18.45834,31.12998,4.786891,5.794889,0.8,79.0,21.0,10.0,24.1,100.49,25.0,-4.0
2020-01-04 09:00:00,3.508546,14.18093,5.664116,11.54058,0.118859,1.017611,5.453846,0.414875,1.568138,3.856055,0.220431,299.2371,9.350462,237.1594,3.694487,3.347707,6.217032,223.9057,6.221936,22.72122,3.717761,0.165406,6.312915,0.602787,284.3761,11.49857,3.581931,0.0,0.85957,7.914943,19.54327,0.0,19.30098,27.20496,6.424389,6.661837,-0.6,83.0,24.0,10.0,24.1,100.48,25.0,-4.0
2020-01-04 10:00:00,3.306454,9.949764,7.849233,16.32988,0.181703,0.612347,1.397776,0.167527,0.607097,2.741643,0.823593,324.6496,11.18438,307.2592,12.90271,5.715929,151.5346,199.3068,12.89088,25.05158,6.182833,0.296305,8.215694,2.833036,219.7667,13.06082,11.4898,0.124612,0.254032,2.017139,24.61316,0.0,11.63895,22.1924,6.358847,19.75592,-0.1,81.0,30.0,6.0,24.1,100.41,25.0,-2.0
2020-01-04 11:00:00,1.150457,4.761866,5.4597,21.28475,0.228922,0.565568,0.99418,0.124123,0.388972,1.697738,0.528714,312.1465,11.5954,213.0244,4.300623,4.207805,4.559833,195.8206,10.03502,19.2386,5.383138,0.284559,6.822638,2.435908,258.9417,7.224715,6.9109,0.017028,1.064236,3.774898,23.61026,0.078195,4.074701,10.81289,3.907361,12.55961,-0.9,84.0,32.0,4.0,24.1,100.4,25.0,-2.0
2020-01-04 12:00:00,0.336459,1.755622,3.569066,24.24602,0.193748,0.405387,0.563665,0.033041,0.212707,1.52863,0.55897,291.5875,10.87867,179.6801,2.521383,2.265944,132.1,178.0042,4.597976,11.30459,4.323777,0.299805,8.771804,1.497416,170.4622,1.289831,11.42976,0.0,3.11413,8.938426,21.40052,2.874906,3.188975,8.282793,4.053846,11.04194,-0.3,79.0,36.0,2.0,24.1,100.37,25.0,-1.0
2020-01-04 13:00:00,0.387887,1.707586,3.891732,26.62866,0.172464,0.382138,0.503736,0.001082,0.149819,1.065716,0.339946,199.3277,5.883572,165.5684,1.89319,2.481208,23.0739,184.0791,3.326354,11.17444,3.684736,0.21291,4.991943,1.176043,165.5137,0.670352,12.40706,0.0,2.707614,8.832304,20.22461,2.89203,2.205462,7.045228,2.722819,7.507568,-0.2,79.0,35.0,3.0,48.3,100.35,25.0,-1.0
2020-01-04 14:00:00,0.399336,2.157972,3.439599,29.7804,0.067295,0.34804,0.430721,0.014999,0.11518,1.387719,0.310137,219.8268,4.389735,178.5868,1.924965,2.855943,4.030166,202.6,3.821644,10.29172,3.659415,0.126247,5.506442,1.398242,165.5213,0.842653,9.161534,0.0,1.406602,4.90014,23.85655,1.125465,1.743886,6.098773,2.91768,3.088887,-0.1,83.0,36.0,3.0,48.3,100.39,25.0,-1.0
2020-01-04 15:00:00,0.387248,1.782904,3.6345,30.60208,0.061576,0.335721,0.377166,0.0,0.113222,1.099782,0.249048,220.5869,4.776041,190.4364,2.053939,2.921333,3.406332,191.4179,3.457547,12.96088,3.904263,0.119589,6.362544,0.762248,178.316,0.690144,5.723946,0.0,0.920112,5.308183,25.34143,1.994616,2.4258,7.168294,3.562762,3.816943,1.0,78.0,1.0,10.0,24.1,100.37,25.0,-1.0
2020-01-04 16:00:00,0.260612,3.369838,5.244699,29.15579,0.61036,0.316958,0.338402,0.0,0.109999,1.018718,0.45504,229.5072,10.88907,203.0522,1.756553,3.807781,4.062333,201.8153,2.22435,11.27069,4.287796,0.097681,6.053613,0.632064,180.3581,0.381422,4.081406,0.0,0.397394,4.844875,28.00544,2.151644,0.677443,5.470997,2.466114,2.730762,1.3,77.0,4.0,12.0,24.1,100.3,25.0,-1.0
2020-01-04 17:00:00,0.239051,2.641261,3.363802,29.97348,0.282505,0.376596,0.398555,0.0,0.124277,0.967562,0.964914,219.84,2.398899,196.6444,1.850499,3.819758,3.5775,216.1181,2.242216,12.4147,4.819913,0.098196,6.260643,0.446965,195.1806,0.173115,2.626849,0.2455,0.038268,4.044647,28.17015,1.253316,0.586741,6.496693,4.314459,3.521457,1.2,72.0,5.0,18.0,24.1,100.22,25.0,-1.0
2020-01-04 18:00:00,0.291132,1.74377,3.568133,30.92451,0.171223,0.5082222,0.4195556,0.0184444,0.1484444,0.954042,0.444054,236.1124,8.06195,236.4586,1.614451,6.171998,5.562333,220.2208,3.861481,14.71367,7.385262,0.098131,5.719998,0.087518,222.8557,0.31828,3.713642,0.767916,0.0,3.526091,29.24901,0.476099,2.22755,9.84535,5.361916,4.4425,-0.1,85.0,5.0,21.0,4.8,100.11,25.0,-6.0
2020-01-04 19:00:00,0.370976,3.125689,5.039566,29.29439,0.112337,0.400541,0.47786,0.042318,0.145722,1.180076,0.274331,209.0596,10.81898,215.6423,1.426525,5.673055,5.735508,196.8426,3.02875,13.07015,6.369375,0.109747,4.355693,0.199468,176.0415,0.0,0.4,0.531333,0.0,2.176018,30.23176,0.253858,1.604771,10.18853,5.044068,3.962915,-0.5,87.0,4.0,24.0,4.8,100.07,25.0,-6.0
2020-01-04 20:00:00,0.511318,3.843177,4.886198,27.77037,0.06176,0.481777,0.655665,0.093915,0.258165,0.915956,0.203344,203.3964,3.168278,223.7289,1.534008,6.327875,6.2985,204.4207,2.793373,13.44242,6.556068,0.104446,5.880971,0.134866,176.6222,0.0,0.4,0.217595,0.0,1.715137,30.40002,0.194783,1.27083,14.06155,7.569458,7.144027,-0.7,85.0,3.0,21.0,24.1,100.07,25.0,-6.0
2020-01-04 21:00:00,0.367862,3.664388,4.5904,27.03565,0.059638,0.366986,0.481471,0.053401,0.17861,0.706404,0.231645,206.3197,1.842789,217.5222,1.615715,7.07868,8.819167,187.2407,1.922621,10.45708,6.509569,0.089818,5.661387,0.078512,183.7926,0.0,0.4,0.011428,0.0,2.368372,27.85987,0.126903,1.120288,13.28151,6.778013,8.5825,-0.8,84.0,3.0,17.0,24.1,100.08,25.0,-6.0
2020-01-04 22:00:00,0.637516,2.284193,3.979598,29.08128,0.022097,0.376776,0.522166,0.073944,0.193222,0.658315,0.169808,192.445,3.8288,217.2137,1.557175,7.785972,10.40217,193.7571,6.613074,9.621398,7.339026,0.104845,6.169513,0.089281,179.4015,0.006022,0.4,0.0,0.0,1.755663,28.584,0.090415,0.683609,7.152622,6.650555,8.151861,-0.9,84.0,3.0,19.0,16.1,100.07,25.0,-6.0
2020-01-04 23:00:00,0.04218,1.681918,3.6105,29.92826,0.002991,0.334486,0.413915,0.0,0.137679,0.642741,0.168299,191.2487,6.507361,196.8374,0.644648,5.156527,8.003499,170.596,1.051519,6.695415,3.761693,0.079132,4.217916,0.10203,168.5621,0.822633,0.4,0.0,0.0,1.592118,29.022,0.060736,0.754656,7.151425,4.87561,7.343035,-1.1,85.0,3.0,17.0,16.1,100.06,25.0,-6.0
2020-01-05 00:00:00,0.263902,2.469168,3.613432,28.4413,0.002691,0.341416,0.553915,0.038554,0.197137,0.884899,0.16534,193.7781,2.801429,211.7189,0.963948,4.601142,8.557332,183.1636,1.888003,9.094815,3.471723,0.079462,4.138263,0.162376,164.4878,1.774965,0.4,0.0,0.0,1.751461,28.08313,0.014972,0.824407,8.688394,4.090762,6.569189,-1.2,87.0,1.0,9.0,16.1,100.12,25.0,-4.0
2020-01-05 01:00:00,0.152568,5.402112,4.017176,25.14885,0.0,0.392111,0.564429,0.052861,0.201597,0.870105,0.166445,191.973,4.638557,217.1346,0.911575,4.612596,8.314065,177.5443,1.997869,10.07788,4.513439,0.08077,4.191111,0.041604,166.5458,0.0,0.4,0.0,0.0,1.313604,27.83862,0.009996,0.866586,7.751883,4.144999,4.550468,-1.4,88.0,36.0,10.0,9.7,100.12,25.0,-5.0
2020-01-05 02:00:00,0.128061,3.025146,4.966065,26.19911,0.0,0.467804,6.364151,0.081776,0.156819,0.879293,0.159483,182.6478,2.011645,224.734,1.014305,5.66618,7.216166,182.0485,2.019985,9.303261,6.142916,0.082929,4.799026,0.016625,183.5994,0.0,0.4,0.0,0.0,0.946437,28.83989,0.0,0.760177,7.131529,5.100708,4.07,-1.5,89.0,35.0,11.0,12.9,100.12,25.0,-5.0
2020-01-05 03:00:00,0.454742,3.226064,3.226032,26.17038,0.0,0.419665,0.602235,0.046805,0.14286,0.954551,0.162533,148.9361,2.196041,191.3545,2.949136,4.448222,5.032332,168.6766,2.393579,7.693724,4.131666,0.094333,3.606111,0.0,178.379,0.0,0.4,0.0,0.0,0.66844,29.96571,0.011172,0.137327,4.609,4.310972,3.215276,-1.5,89.0,35.0,9.0,16.1,100.11,25.0,-5.0
2020-01-05 04:00:00,0.054668,2.466582,2.391032,27.01248,0.007689,0.328222,0.391083,0.0,0.100901,0.822364,0.199891,151.8978,3.777065,171.2288,0.799045,3.524666,4.741199,154.1463,1.657256,7.063805,2.784027,0.10091,2.431387,0.0,150.0221,0.0,0.4,0.0,0.0,0.474052,31.04616,0.0,0.27382,4.189993,3.126708,10.29222,-1.8,84.0,3.0,7.0,24.1,100.11,25.0,-4.0
2020-01-05 05:00:00,2.5e-05,0.994099,1.867733,29.32436,0.0,0.269665,0.263944,0.0,0.054818,0.783733,0.174886,143.2228,3.488152,163.0132,0.551706,2.83161,13.61158,142.9751,1.130704,5.367271,2.083472,0.089933,5.097776,0.0,141.2358,0.0,0.4,0.0,0.0,0.206181,31.63884,0.000155,0.257804,3.695063,3.112623,15.505,-1.9,86.0,36.0,2.0,24.1,100.05,25.0,-3.0
2020-01-05 06:00:00,0.110706,1.310454,1.725932,29.22008,0.0,0.269277,0.704429,0.035,0.06518,0.869392,0.164286,141.7151,6.158708,163.2319,0.403865,2.26804,75.60715,133.4113,1.104084,4.286544,1.764943,0.084634,2.449444,0.0,131.0492,0.0,0.4,0.0,0.0,0.196908,31.31684,0.0,0.683044,4.380787,2.18436,14.91125,-1.8,86.0,31.0,8.0,24.1,100.01,25.0,-5.0
2020-01-05 07:00:00,0.029777,1.42954,1.469933,30.81561,0.0,0.249276,0.24593,0.0,0.079457,0.857055,0.165665,140.7457,6.050625,144.1023,1.660663,2.125791,2.493499,133.518,1.153666,4.926222,1.509013,0.09001,1.609791,0.0,117.1705,0.0,0.4,0.0,0.0,0.065131,33.25612,0.0,0.367823,4.330327,2.301193,1.915485,-1.8,89.0,31.0,8.0,24.1,100.0,25.0,-5.0
2020-01-05 08:00:00,0.136429,2.83093,1.896198,29.06601,0.0,0.28036,0.29804,0.0,0.080361,0.803059,0.181518,148.7454,5.944989,143.5117,0.8557,1.632244,4.705032,144.6594,1.320055,6.224386,1.455945,0.083888,1.915084,0.0,116.8417,0.0,0.4,0.0,0.0,0.0,37.76143,0.0,0.429113,3.621725,1.968587,19.54479,-1.8,78.0,33.0,9.0,24.1,100.08,25.0,-5.0
2020-01-05 09:00:00,0.18355,1.737635,2.186508,31.51256,0.0,0.347472,3.022624,0.090874,0.15193,0.860462,0.18603,143.6715,2.860268,150.4521,1.531564,2.373461,113.0495,133.7329,1.595711,6.093132,0.807573,0.091324,3.200984,0.018471,112.3936,0.0,0.4,0.0,0.0,0.0,37.96358,0.0,0.651428,3.598604,2.259684,34.77236,-2.1,73.0,31.0,14.0,24.1,100.14,25.0,-7.0
2020-01-05 10:00:00,0.371136,1.468559,2.430665,34.15096,0.008574,0.33368,8.783958,0.136235,0.316388,1.415778,0.224145,151.4386,1.86052,149.3529,1.843314,4.982375,847.6273,131.8676,1.537436,5.131595,0.984375,0.148978,3.370435,0.060745,111.4681,0.073946,0.4,0.0,0.0,0.0,36.29466,0.0,0.697995,2.668119,2.968873,94.37145,-2.6,79.0,29.0,20.0,19.3,100.22,25.0,-9.0
2020-01-05 11:00:00,0.733323,1.433194,2.318965,34.07997,0.008627,0.384999,4.561347,0.094125,0.367915,1.733211,0.239914,157.2653,3.281353,159.865,1.853075,4.324583,815.2539,137.9594,1.836473,4.877997,1.630972,0.184544,10.17553,0.095446,114.8446,0.136205,0.4,0.0,0.0,0.017606,35.12419,0.0,1.037186,2.357218,3.2425,70.16861,-3.3,77.0,31.0,20.0,24.1,100.26,25.0,-9.0
2020-01-05 12:00:00,0.891485,1.539381,2.307365,33.28542,0.032334,0.378915,11.95903,0.049819,0.384736,1.415629,0.242869,158.6245,4.739271,164.9068,1.979406,4.016014,1283.222,140.5111,2.277667,4.66458,1.906069,0.188632,17.21,0.132289,113.1234,0.095486,0.434444,0.0,0.0,0.033484,34.07386,0.0,1.217823,2.112081,2.890541,69.73278,-3.9,73.0,29.0,22.0,24.1,100.35,25.0,-10.0
2020-01-05 13:00:00,0.977681,1.356909,2.413566,33.0605,0.012713,0.428736,7.641318,0.037138,0.164541,1.417757,0.24781,147.2036,4.404304,178.0572,2.37209,2.924887,1116.553,157.6484,2.981653,4.916819,1.699166,0.167812,60.57325,0.184357,129.941,0.120448,0.419177,0.0,0.0,0.022572,34.01449,0.0,1.424332,2.227447,2.669083,75.73792,-4.7,72.0,29.0,22.0,24.1,100.47,25.0,-12.0
2020-01-05 14:00:00,0.933255,1.964916,2.812833,31.42507,0.051784,0.357861,2.254735,0.001625,0.091082,1.551846,0.224898,150.7731,2.30919,181.5849,2.77986,2.007208,792.7297,160.3987,2.43499,4.708052,1.953179,0.151874,63.34014,0.128883,131.3537,0.038442,1.12852,0.0,0.0,0.0,35.91637,0.0,1.471678,2.164344,2.207,64.96892,-5.0,67.0,29.0,26.0,24.1,100.56,25.0,-12.0
2020-01-05 15:00:00,0.796648,1.766183,2.408632,33.37032,0.0,0.397347,4.604887,0.052498,0.199637,1.39897,0.19316,161.1854,5.610427,186.5326,3.008411,1.715096,642.1498,164.6311,2.422986,5.19745,2.367388,0.143784,49.00249,0.187251,132.3401,0.033261,0.487359,0.0,0.0,0.010734,35.40254,0.0,1.456437,2.591372,2.325958,62.65084,-4.8,66.0,28.0,27.0,24.1,100.62,25.0,-12.0
2020-01-05 16:00:00,0.722168,2.193005,3.5413,32.03456,0.020035,0.423887,7.62604,0.041055,0.158555,1.209666,0.201022,160.1854,5.874137,218.4729,4.064915,1.818305,752.9897,164.6261,1.493101,5.411935,2.468573,0.13104,58.63055,0.072025,131.4301,0.0,0.4,0.0,0.0,0.04334,34.9164,0.0,1.138481,3.063445,2.257442,55.83509,-4.8,67.0,29.0,29.0,24.1,100.63,25.0,-13.0
2020-01-05 17:00:00,1.067628,4.858431,3.536627,29.40232,0.727044,0.453763,5.425527,0.079998,0.240722,1.54251,0.182089,175.2287,5.822926,207.8133,4.03794,2.643748,526.0793,184.4635,1.525248,7.501544,4.72221,0.124748,63.99277,0.047329,136.049,0.0,0.4,0.0,0.0,0.0627,34.20095,0.0,1.015583,4.639657,2.819561,83.78671,-4.9,63.0,28.0,28.0,24.1,100.64,25.0,-13.0
2020-01-05 18:00:00,1.274178,6.171529,4.258165,28.16721,2.232543,1.963778,1.088889,0.0933333,0.2651111,1.183331,0.181178,181.0835,4.624831,245.2908,3.212748,3.912401,449.9118,196.2271,1.768692,9.1201,7.342194,0.095524,65.19527,0.058178,160.1158,0.0,0.4,0.0,0.0,0.084054,34.36517,0.0,1.663921,7.77085,4.165347,114.0144,-5.4,62.0,29.0,28.0,24.1,100.64,25.0,-13.0
2020-01-05 19:00:00,0.56031,5.202369,4.803865,28.59597,0.842296,0.839457,1.378013,0.072319,0.231902,1.079758,0.155701,186.0216,6.907462,279.864,4.717579,5.64968,656.4783,200.9941,1.515298,10.79466,8.092347,0.09088,66.28868,0.060426,169.7784,0.0,0.4,0.0,0.0,0.206367,33.85668,0.0,1.146002,10.03288,5.613596,104.0174,-6.1,58.0,29.0,25.0,24.1,100.75,25.0,-14.0
2020-01-05 20:00:00,0.370943,4.879818,5.146766,28.88764,0.231666,0.668958,1.026512,0.087665,0.21561,1.382344,0.176945,202.4217,6.926513,271.6529,5.25661,6.511818,571.972,204.0529,1.427327,11.83075,8.778388,0.096943,56.22104,0.056671,179.3136,0.0,0.4,0.0,0.0,0.146696,34.03002,0.0,1.375866,9.673686,6.288805,96.74736,-6.2,60.0,28.0,25.0,24.1,100.81,25.0,-14.0
2020-01-05 21:00:00,0.913631,5.543539,6.428598,27.84572,0.092317,0.510375,6.621611,0.085401,0.250151,1.040526,0.152178,225.2323,7.385684,282.1672,6.234012,6.815054,585.7693,200.7797,1.757877,11.77386,8.580611,0.086848,65.335,0.022964,174.0744,0.0,0.4,0.0,0.0,0.144154,33.5676,0.0,1.201516,10.99729,7.947152,93.71347,-6.8,61.0,30.0,19.0,24.1,100.9,25.0,-14.0
2020-01-05 22:00:00,0.15373,5.834369,8.636631,26.96658,0.027223,0.500597,22.87008,0.109888,0.3345,1.07726,0.175126,236.5988,2.776103,238.7164,3.135833,6.073596,302.4034,202.2785,2.224864,12.10388,6.884957,0.083152,54.81694,0.0,169.2876,0.0,0.4,0.0,0.0,0.327518,32.50365,0.0,1.408043,10.02699,6.446568,78.51472,-7.6,64.0,31.0,14.0,24.1,100.94,25.0,-14.0
2020-01-05 23:00:00,0.207883,9.533268,9.294933,22.34601,0.0,0.677694,5.426387,0.132694,0.428972,1.824583,0.174606,264.9126,4.441598,265.6721,3.406882,6.7975,285.0167,197.4829,1.715692,12.84365,6.643943,0.087434,69.51327,0.432853,184.0693,0.0,0.4,0.0,0.0,1.351694,29.57319,0.0,1.195793,10.89848,5.761513,63.025,-8.2,66.0,32.0,9.0,24.1,100.94,25.0,-13.0
2020-01-06 00:00:00,0.028959,6.422994,10.13663,24.08476,0.0,0.680305,1.203513,0.113875,0.336638,0.761997,0.204576,249.7826,2.508085,291.4453,4.715051,7.315748,282.425,195.4872,3.141963,12.66034,5.643389,0.084386,51.22292,0.077146,204.4,0.214764,0.721164,0.0,0.0,4.286211,26.0953,0.0,1.209599,16.38811,6.520183,81.67229,-8.7,67.0,25.0,6.0,24.1,101.01,25.0,-12.0
2020-01-06 01:00:00,0.156837,7.676502,10.32212,22.30293,0.0,0.735,1.374915,0.151596,0.480304,1.038601,0.187913,254.4057,2.510334,289.9592,2.178858,9.484774,80.46548,220.3705,2.545351,17.01442,8.405913,0.090819,36.27861,0.0,214.7526,0.025921,0.442504,0.0,0.0,0.289106,29.11793,0.0,0.0,20.96861,9.32024,23.91701,-9.1,68.0,28.0,8.0,24.1,101.0,25.0,-13.0
